invoice_id,order_id,contract_id,customer_id,invoice_date,due_date,invoice_amount,tax_amount,total_invoice_amount,currency,legal_entity,invoice_status,payment_terms,po_number,service_period_start,service_period_end,gl_ar_account,gl_revenue_account,source_system
INV-000493,SO-00159,CTR-00195,CUST-0075,2026-02-28,2026-03-30,44862.21,8972.44,53834.65,GBP,Acme UK Ltd,paid,NET30,,2026-02-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000494,SO-00159,CTR-00195,CUST-0075,2026-05-28,2026-06-27,44862.21,8972.44,53834.65,GBP,Acme UK Ltd,paid,NET30,,2026-05-28,2026-08-28,1200-AR,4000-Subscription-Rev,ERP
INV-000495,SO-00160,CTR-00196,CUST-0076,2025-03-30,2025-04-29,1013.14,202.63,1215.77,GBP,Acme UK Ltd,paid,NET30,,2025-03-30,2025-04-30,1200-AR,4100-Usage-Rev,ERP
INV-000496,SO-00160,CTR-00196,CUST-0076,2025-04-30,2025-05-30,933.92,186.78,1120.7,GBP,Acme UK Ltd,paid,NET30,,2025-04-30,2025-05-30,1200-AR,4100-Usage-Rev,ERP
INV-000497,SO-00160,CTR-00196,CUST-0076,2025-05-30,2025-06-29,1652.93,330.59,1983.52,GBP,Acme UK Ltd,paid,NET30,,2025-05-30,2025-06-30,1200-AR,4100-Usage-Rev,ERP
INV-000498,SO-00160,CTR-00196,CUST-0076,2025-06-30,2025-07-30,1173.35,234.67,1408.02,GBP,Acme UK Ltd,paid,NET30,,2025-06-30,2025-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000499,SO-00160,CTR-00196,CUST-0076,2025-07-30,2025-08-29,1232.1,246.42,1478.52,GBP,Acme UK Ltd,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000500,SO-00160,CTR-00196,CUST-0076,2025-08-30,2025-09-29,1278.24,255.65,1533.89,GBP,Acme UK Ltd,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000501,SO-00160,CTR-00196,CUST-0076,2025-09-30,2025-10-30,1154.45,230.89,1385.34,GBP,Acme UK Ltd,paid,NET30,,2025-09-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
INV-000502,SO-00160,CTR-00196,CUST-0076,2025-10-30,2025-11-29,1631.69,326.34,1958.03,GBP,Acme UK Ltd,open,NET30,,2025-10-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000503,SO-00160,CTR-00196,CUST-0076,2025-11-30,2025-12-30,1651.8,330.36,1982.16,GBP,Acme UK Ltd,paid,NET30,,2025-11-30,2025-12-30,1200-AR,4100-Usage-Rev,ERP
INV-000504,SO-00160,CTR-00196,CUST-0076,2025-12-30,2026-01-29,1018.17,203.63,1221.8,GBP,Acme UK Ltd,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000505,SO-00160,CTR-00196,CUST-0076,2026-01-30,2026-03-01,1291.31,258.26,1549.57,GBP,Acme UK Ltd,paid,NET30,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000506,SO-00160,CTR-00196,CUST-0076,2026-02-28,2026-03-30,1139.36,227.87,1367.23,GBP,Acme UK Ltd,paid,NET30,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000507,SO-00160,CTR-00196,CUST-0076,2026-03-28,2026-04-27,991.01,198.2,1189.21,GBP,Acme UK Ltd,paid,NET30,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000508,SO-00160,CTR-00196,CUST-0076,2026-04-28,2026-05-28,1327.08,265.42,1592.5,GBP,Acme UK Ltd,paid,NET30,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000509,SO-00160,CTR-00196,CUST-0076,2026-05-28,2026-06-27,1647.3,329.46,1976.76,GBP,Acme UK Ltd,paid,NET30,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000510,SO-00160,CTR-00196,CUST-0076,2026-06-28,2026-07-28,1115.21,223.04,1338.25,GBP,Acme UK Ltd,open,NET30,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000511,SO-00161,CTR-00197,CUST-0076,2025-05-30,2025-06-29,9055.12,1811.02,10866.14,GBP,Acme UK Ltd,paid,NET30,,2025-05-30,2025-06-30,1200-AR,4200-Services-Rev,ERP
INV-000512,SO-00162,CTR-00198,CUST-0077,2025-08-30,2025-09-29,141379.31,22620.69,164000.0,MXN,Acme Mexico SA,open,NET30,,2025-08-30,2025-09-30,1200-AR,4300-Implementation-Rev,ERP
INV-000513,SO-00163,CTR-00200,CUST-0077,2025-04-30,2025-05-30,121551.73,19448.28,141000.01,MXN,Acme Mexico SA,paid,NET30,,2025-04-30,2025-05-30,1200-AR,4200-Services-Rev,ERP
INV-000514,SO-00163,CTR-00200,CUST-0077,2025-05-30,2025-06-29,121551.73,19448.28,141000.01,MXN,Acme Mexico SA,paid,NET30,,2025-05-30,2025-06-30,1200-AR,4200-Services-Rev,ERP
INV-000515,SO-00164,CTR-00201,CUST-0078,2025-04-30,2025-06-14,12362.88,0.0,12362.88,USD,Acme US Inc,open,NET45,,2025-04-30,2025-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000516,SO-00164,CTR-00201,CUST-0078,2025-07-30,2025-09-13,17221.79,0.0,17221.79,USD,Acme US Inc,paid,NET45,,2025-07-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
INV-000517,SO-00164,CTR-00201,CUST-0078,2025-10-30,2025-12-14,17613.83,0.0,17613.83,USD,Acme US Inc,paid,NET45,,2025-10-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000518,SO-00164,CTR-00201,CUST-0078,2026-01-30,2026-03-16,15569.39,0.0,15569.39,USD,Acme US Inc,paid,NET45,,2026-01-30,2026-04-30,1200-AR,4100-Usage-Rev,ERP
INV-000519,SO-00164,CTR-00201,CUST-0078,2026-04-30,2026-06-14,20358.51,0.0,20358.51,USD,Acme US Inc,paid,NET45,,2026-04-30,2026-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000520,SO-00165,CTR-00202,CUST-0078,2025-04-30,2025-06-14,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-04-30,2025-05-30,1200-AR,4000-Subscription-Rev,ERP
INV-000521,SO-00165,CTR-00202,CUST-0078,2025-05-30,2025-07-14,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-05-30,2025-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000522,SO-00165,CTR-00202,CUST-0078,2025-06-30,2025-08-14,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-06-30,2025-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000523,SO-00165,CTR-00202,CUST-0078,2025-07-30,2025-09-13,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-07-30,2025-08-30,1200-AR,4000-Subscription-Rev,ERP
INV-000524,SO-00165,CTR-00202,CUST-0078,2025-08-30,2025-10-14,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-08-30,2025-09-30,1200-AR,4000-Subscription-Rev,ERP
INV-000525,SO-00165,CTR-00202,CUST-0078,2025-09-30,2025-11-14,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-09-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000526,SO-00165,CTR-00202,CUST-0078,2025-10-30,2025-12-14,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-10-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
INV-000527,SO-00165,CTR-00202,CUST-0078,2025-11-30,2026-01-14,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-11-30,2025-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000528,SO-00165,CTR-00202,CUST-0078,2025-12-30,2026-02-13,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2025-12-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000529,SO-00165,CTR-00202,CUST-0078,2026-01-30,2026-03-16,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000530,SO-00165,CTR-00202,CUST-0078,2026-02-28,2026-04-14,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000531,SO-00165,CTR-00202,CUST-0078,2026-03-28,2026-05-12,11866.67,0.0,11866.67,USD,Acme US Inc,paid,NET45,,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000532,SO-00165,CTR-00202,CUST-0078,2026-04-28,2026-06-12,11866.67,0.0,11866.67,USD,Acme US Inc,open,NET45,,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000533,SO-00165,CTR-00202,CUST-0078,2026-05-28,2026-07-12,11866.67,0.0,11866.67,USD,Acme US Inc,open,NET45,,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000534,SO-00165,CTR-00202,CUST-0078,2026-06-28,2026-08-12,11866.67,0.0,11866.67,USD,Acme US Inc,open,NET45,,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000535,SO-00166,CTR-00203,CUST-0079,2026-04-30,2026-05-30,49008.33,0.0,49008.33,USD,Acme US Inc,paid,NET30,PO-33917,2026-04-30,2026-05-30,1200-AR,4000-Subscription-Rev,ERP
INV-000536,SO-00166,CTR-00203,CUST-0079,2026-05-30,2026-06-29,49008.33,0.0,49008.33,USD,Acme US Inc,paid,NET30,PO-33917,2026-05-30,2026-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000537,SO-00166,CTR-00203,CUST-0079,2026-06-30,2026-07-30,49008.33,0.0,49008.33,USD,Acme US Inc,open,NET30,PO-33917,2026-06-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000538,SO-00167,CTR-00204,CUST-0079,2025-07-30,2025-08-29,287000.0,0.0,287000.0,USD,Acme US Inc,paid,NET30,PO-95052,2025-07-30,2025-08-30,1200-AR,4300-Implementation-Rev,ERP
INV-000539,SO-00168,CTR-00205,CUST-0079,2025-10-30,2025-11-29,202400.0,0.0,202400.0,USD,Acme US Inc,paid,NET30,PO-91488,2025-10-30,2025-11-30,1200-AR,4300-Implementation-Rev,ERP
INV-000540,SO-00169,CTR-00206,CUST-0079,2026-03-30,2026-04-29,170633.33,0.0,170633.33,USD,Acme US Inc,paid,NET30,PO-27700,2026-03-30,2026-04-30,1200-AR,4200-Services-Rev,ERP
INV-000541,SO-00169,CTR-00206,CUST-0079,2026-04-30,2026-05-30,170633.33,0.0,170633.33,USD,Acme US Inc,paid,NET30,PO-27700,2026-04-30,2026-05-30,1200-AR,4200-Services-Rev,ERP
INV-000542,SO-00169,CTR-00206,CUST-0079,2026-05-30,2026-06-29,170633.33,0.0,170633.33,USD,Acme US Inc,paid,NET30,PO-27700,2026-05-30,2026-06-30,1200-AR,4200-Services-Rev,ERP
INV-000543,SO-00170,CTR-00208,CUST-0080,2025-06-30,2025-07-30,205250.0,0.0,205250.0,USD,Acme US Inc,paid,NET30,,2025-06-30,2025-07-30,1200-AR,4200-Services-Rev,ERP
INV-000544,SO-00170,CTR-00208,CUST-0080,2025-07-30,2025-08-29,205250.0,0.0,205250.0,USD,Acme US Inc,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4200-Services-Rev,ERP
INV-000545,SO-00171,CTR-00209,CUST-0080,2026-05-30,2026-06-29,73813.32,0.0,73813.32,USD,Acme US Inc,paid,NET30,,2026-05-30,2026-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000546,SO-00172,CTR-00210,CUST-0080,2026-04-30,2026-05-30,117975.0,0.0,117975.0,USD,Acme US Inc,paid,NET30,,2026-04-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000547,SO-00173,CTR-00211,CUST-0080,2025-12-30,2026-01-29,29088.06,0.0,29088.06,USD,Acme US Inc,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000548,SO-00173,CTR-00211,CUST-0080,2026-01-30,2026-03-01,28755.62,0.0,28755.62,USD,Acme US Inc,paid,NET30,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000549,SO-00173,CTR-00211,CUST-0080,2026-02-28,2026-03-30,20185.61,0.0,20185.61,USD,Acme US Inc,paid,NET30,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000550,SO-00173,CTR-00211,CUST-0080,2026-03-28,2026-04-27,22053.27,0.0,22053.27,USD,Acme US Inc,open,NET30,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000551,SO-00173,CTR-00211,CUST-0080,2026-04-28,2026-05-28,17121.97,0.0,17121.97,USD,Acme US Inc,paid,NET30,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000552,SO-00173,CTR-00211,CUST-0080,2026-05-28,2026-06-27,19764.81,0.0,19764.81,USD,Acme US Inc,paid,NET30,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000553,SO-00173,CTR-00211,CUST-0080,2026-06-28,2026-07-28,28549.81,0.0,28549.81,USD,Acme US Inc,open,NET30,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000554,SO-00174,CTR-00212,CUST-0081,2025-07-30,2025-08-29,900.0,0.0,900.0,USD,Acme US Inc,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4200-Services-Rev,ERP
INV-000555,SO-00174,CTR-00212,CUST-0081,2025-08-30,2025-09-29,900.0,0.0,900.0,USD,Acme US Inc,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4200-Services-Rev,ERP
INV-000556,SO-00174,CTR-00212,CUST-0081,2025-09-30,2025-10-30,900.0,0.0,900.0,USD,Acme US Inc,paid,NET30,,2025-09-30,2025-10-30,1200-AR,4200-Services-Rev,ERP
INV-000557,SO-00175,CTR-00213,CUST-0081,2025-07-30,2025-08-29,5100.0,0.0,5100.0,USD,Acme US Inc,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4300-Implementation-Rev,ERP
INV-000558,SO-00176,CTR-00214,CUST-0082,2026-01-30,2026-03-01,38500.0,0.0,38500.0,USD,Acme US Inc,paid,NET30,,2026-01-30,2026-02-28,1200-AR,4300-Implementation-Rev,ERP
INV-000559,SO-00177,CTR-00215,CUST-0082,2025-07-30,2025-08-29,15050.84,0.0,15050.84,USD,Acme US Inc,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000560,SO-00177,CTR-00215,CUST-0082,2025-08-30,2025-09-29,11290.61,0.0,11290.61,USD,Acme US Inc,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000561,SO-00177,CTR-00215,CUST-0082,2025-09-30,2025-10-30,11997.84,0.0,11997.84,USD,Acme US Inc,open,NET30,,2025-09-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
INV-000562,SO-00177,CTR-00215,CUST-0082,2025-10-30,2025-11-29,10447.28,0.0,10447.28,USD,Acme US Inc,paid,NET30,,2025-10-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000563,SO-00177,CTR-00215,CUST-0082,2025-11-30,2025-12-30,14937.37,0.0,14937.37,USD,Acme US Inc,paid,NET30,,2025-11-30,2025-12-30,1200-AR,4100-Usage-Rev,ERP
INV-000564,SO-00177,CTR-00215,CUST-0082,2025-12-30,2026-01-29,12787.36,0.0,12787.36,USD,Acme US Inc,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000565,SO-00177,CTR-00215,CUST-0082,2026-01-30,2026-03-01,13887.95,0.0,13887.95,USD,Acme US Inc,open,NET30,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000566,SO-00177,CTR-00215,CUST-0082,2026-02-28,2026-03-30,15438.55,0.0,15438.55,USD,Acme US Inc,paid,NET30,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000567,SO-00177,CTR-00215,CUST-0082,2026-03-28,2026-04-27,13533.82,0.0,13533.82,USD,Acme US Inc,paid,NET30,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000568,SO-00177,CTR-00215,CUST-0082,2026-04-28,2026-05-28,9944.98,0.0,9944.98,USD,Acme US Inc,open,NET30,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000569,SO-00177,CTR-00215,CUST-0082,2026-05-28,2026-06-27,13218.22,0.0,13218.22,USD,Acme US Inc,paid,NET30,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000570,SO-00177,CTR-00215,CUST-0082,2026-06-28,2026-07-28,10930.0,0.0,10930.0,USD,Acme US Inc,paid,NET30,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000571,SO-00178,CTR-00217,CUST-0083,2025-12-30,2026-01-29,9629.63,1925.93,11555.56,EUR,Acme EU GmbH,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4300-Implementation-Rev,ERP
INV-000572,SO-00180,CTR-00219,CUST-0084,2025-12-30,2026-01-29,7275.0,0.0,7275.0,USD,Acme US Inc,paid,NET30,,2025-12-30,2026-03-30,1200-AR,4000-Subscription-Rev,ERP
INV-000573,SO-00180,CTR-00219,CUST-0084,2026-03-30,2026-04-29,7275.0,0.0,7275.0,USD,Acme US Inc,paid,NET30,,2026-03-30,2026-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000574,SO-00180,CTR-00219,CUST-0084,2026-06-30,2026-07-30,7275.0,0.0,7275.0,USD,Acme US Inc,open,NET30,,2026-06-30,2026-09-30,1200-AR,4000-Subscription-Rev,ERP
INV-000575,SO-00181,CTR-00220,CUST-0084,2025-07-30,2025-08-29,5506.18,0.0,5506.18,USD,Acme US Inc,paid,NET30,,2025-07-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
INV-000576,SO-00181,CTR-00220,CUST-0084,2025-10-30,2025-11-29,5844.76,0.0,5844.76,USD,Acme US Inc,paid,NET30,,2025-10-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000577,SO-00181,CTR-00220,CUST-0084,2026-01-30,2026-03-01,5332.05,0.0,5332.05,USD,Acme US Inc,paid,NET30,,2026-01-30,2026-04-30,1200-AR,4100-Usage-Rev,ERP
INV-000578,SO-00181,CTR-00220,CUST-0084,2026-04-30,2026-05-30,5257.35,0.0,5257.35,USD,Acme US Inc,paid,NET30,,2026-04-30,2026-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000579,SO-00182,CTR-00221,CUST-0084,2025-04-30,2025-05-30,7600.0,0.0,7600.0,USD,Acme US Inc,paid,NET30,,2025-04-30,2025-05-30,1200-AR,4200-Services-Rev,ERP
INV-000580,SO-00183,CTR-00222,CUST-0085,2026-05-30,2026-06-29,462366.67,0.0,462366.67,USD,Acme US Inc,paid,NET30,,2026-05-30,2026-06-30,1200-AR,4200-Services-Rev,ERP
INV-000581,SO-00183,CTR-00222,CUST-0085,2026-06-30,2026-07-30,462366.67,0.0,462366.67,USD,Acme US Inc,paid,NET30,,2026-06-30,2026-07-30,1200-AR,4200-Services-Rev,ERP
INV-000582,SO-00184,CTR-00224,CUST-0086,2025-09-30,2025-10-15,6925.0,0.0,6925.0,USD,Acme US Inc,paid,NET15,,2025-09-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000583,SO-00184,CTR-00224,CUST-0086,2025-10-30,2025-11-14,6925.0,0.0,6925.0,USD,Acme US Inc,paid,NET15,,2025-10-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
INV-000584,SO-00184,CTR-00224,CUST-0086,2025-11-30,2025-12-15,6925.0,0.0,6925.0,USD,Acme US Inc,paid,NET15,,2025-11-30,2025-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000585,SO-00184,CTR-00224,CUST-0086,2025-12-30,2026-01-14,6925.0,0.0,6925.0,USD,Acme US Inc,paid,NET15,,2025-12-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000586,SO-00184,CTR-00224,CUST-0086,2026-01-30,2026-02-14,6925.0,0.0,6925.0,USD,Acme US Inc,paid,NET15,,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000587,SO-00184,CTR-00224,CUST-0086,2026-02-28,2026-03-15,6925.0,0.0,6925.0,USD,Acme US Inc,open,NET15,,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000588,SO-00184,CTR-00224,CUST-0086,2026-03-28,2026-04-12,6925.0,0.0,6925.0,USD,Acme US Inc,paid,NET15,,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000589,SO-00184,CTR-00224,CUST-0086,2026-04-28,2026-05-13,6925.0,0.0,6925.0,USD,Acme US Inc,paid,NET15,,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000590,SO-00184,CTR-00224,CUST-0086,2026-05-28,2026-06-12,6925.0,0.0,6925.0,USD,Acme US Inc,paid,NET15,,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000591,SO-00184,CTR-00224,CUST-0086,2026-06-28,2026-07-13,6925.0,0.0,6925.0,USD,Acme US Inc,open,NET15,,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000592,SO-00185,CTR-00225,CUST-0087,2026-02-28,2026-05-29,29433.33,0.0,29433.33,USD,Acme US Inc,paid,NET90,,2026-02-28,2026-03-28,1200-AR,4200-Services-Rev,ERP
INV-000593,SO-00185,CTR-00225,CUST-0087,2026-03-28,2026-06-26,29433.33,0.0,29433.33,USD,Acme US Inc,open,NET90,,2026-03-28,2026-04-28,1200-AR,4200-Services-Rev,ERP
INV-000594,SO-00185,CTR-00225,CUST-0087,2026-04-28,2026-07-27,29433.33,0.0,29433.33,USD,Acme US Inc,open,NET90,,2026-04-28,2026-05-28,1200-AR,4200-Services-Rev,ERP
INV-000595,SO-00186,CTR-00226,CUST-0087,2026-01-30,2026-04-30,15750.0,0.0,15750.0,USD,Acme US Inc,paid,NET90,,2026-01-30,2026-04-30,1200-AR,4000-Subscription-Rev,ERP
INV-000596,SO-00186,CTR-00226,CUST-0087,2026-04-30,2026-07-29,15750.0,0.0,15750.0,USD,Acme US Inc,open,NET90,,2026-04-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000597,SO-00187,CTR-00227,CUST-0088,2025-04-30,2025-05-15,1058.35,0.0,1058.35,USD,Acme US Inc,paid,NET15,,2025-04-30,2025-05-30,1200-AR,4100-Usage-Rev,ERP
INV-000598,SO-00187,CTR-00227,CUST-0088,2025-05-30,2025-06-14,852.69,0.0,852.69,USD,Acme US Inc,paid,NET15,,2025-05-30,2025-06-30,1200-AR,4100-Usage-Rev,ERP
INV-000599,SO-00187,CTR-00227,CUST-0088,2025-06-30,2025-07-15,948.99,0.0,948.99,USD,Acme US Inc,paid,NET15,,2025-06-30,2025-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000600,SO-00187,CTR-00227,CUST-0088,2025-07-30,2025-08-14,1249.9,0.0,1249.9,USD,Acme US Inc,paid,NET15,,2025-07-30,2025-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000601,SO-00187,CTR-00227,CUST-0088,2025-08-30,2025-09-14,1246.54,0.0,1246.54,USD,Acme US Inc,paid,NET15,,2025-08-30,2025-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000602,SO-00187,CTR-00227,CUST-0088,2025-09-30,2025-10-15,829.64,0.0,829.64,USD,Acme US Inc,open,NET15,,2025-09-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
INV-000603,SO-00187,CTR-00227,CUST-0088,2025-10-30,2025-11-14,972.43,0.0,972.43,USD,Acme US Inc,paid,NET15,,2025-10-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000604,SO-00187,CTR-00227,CUST-0088,2025-11-30,2025-12-15,1094.15,0.0,1094.15,USD,Acme US Inc,paid,NET15,,2025-11-30,2025-12-30,1200-AR,4100-Usage-Rev,ERP
INV-000605,SO-00187,CTR-00227,CUST-0088,2025-12-30,2026-01-14,1063.28,0.0,1063.28,USD,Acme US Inc,paid,NET15,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000606,SO-00187,CTR-00227,CUST-0088,2026-01-30,2026-02-14,805.3,0.0,805.3,USD,Acme US Inc,paid,NET15,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000607,SO-00187,CTR-00227,CUST-0088,2026-02-28,2026-03-15,973.02,0.0,973.02,USD,Acme US Inc,paid,NET15,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000608,SO-00187,CTR-00227,CUST-0088,2026-03-28,2026-04-12,976.48,0.0,976.48,USD,Acme US Inc,paid,NET15,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000609,SO-00187,CTR-00227,CUST-0088,2026-04-28,2026-05-13,1270.86,0.0,1270.86,USD,Acme US Inc,paid,NET15,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000610,SO-00187,CTR-00227,CUST-0088,2026-05-28,2026-06-12,1147.72,0.0,1147.72,USD,Acme US Inc,paid,NET15,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000611,SO-00187,CTR-00227,CUST-0088,2026-06-28,2026-07-13,753.3,0.0,753.3,USD,Acme US Inc,paid,NET15,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000612,SO-00188,CTR-00228,CUST-0088,2026-06-30,2026-07-15,21000.0,0.0,21000.0,USD,Acme US Inc,open,NET15,,2026-06-30,2026-07-30,1200-AR,4300-Implementation-Rev,ERP
INV-000613,SO-00189,CTR-00229,CUST-0088,2025-09-30,2025-10-15,18000.0,0.0,18000.0,USD,Acme US Inc,paid,NET15,,2025-09-30,2025-10-30,1200-AR,4200-Services-Rev,ERP
INV-000614,SO-00190,CTR-00230,CUST-0089,2026-05-30,2026-06-29,5796.69,1159.34,6956.03,EUR,Acme EU GmbH,paid,NET30,,2026-05-30,2026-06-30,1200-AR,4100-Usage-Rev,ERP
INV-000615,SO-00190,CTR-00230,CUST-0089,2026-06-30,2026-07-30,6827.23,1365.45,8192.68,EUR,Acme EU GmbH,open,NET30,,2026-06-30,2026-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000616,SO-00191,CTR-00231,CUST-0089,2025-06-30,2025-07-30,5417.81,1083.56,6501.37,EUR,Acme EU GmbH,paid,NET30,,2025-06-30,2025-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000617,SO-00191,CTR-00231,CUST-0089,2025-07-30,2025-08-29,5473.45,1094.69,6568.14,EUR,Acme EU GmbH,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000618,SO-00191,CTR-00231,CUST-0089,2025-08-30,2025-09-29,4648.17,929.63,5577.8,EUR,Acme EU GmbH,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000619,SO-00191,CTR-00231,CUST-0089,2025-09-30,2025-10-30,4958.15,991.63,5949.78,EUR,Acme EU GmbH,open,NET30,,2025-09-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
